cell_type,action,energy,age,reward
1,2,48.45370192013239,30,0.0
1,2,89.98173021826332,179,0.0
1,2,118.96178294702912,375,0.0
1,2,100.99193653919069,275,0.0
1,3,17.767649942772522,30,0.0
1,1,8.667025851272797,112,0.0
1,1,72.62606829663451,221,0.0
1,2,108.75476412171746,66,0.0
1,2,57.71702537607878,233,0.0
1,2,118.96178294702912,373,0.0
1,2,118.96178294702912,93,0.0
1,2,63.3712881449286,351,0.0
1,2,97.97781421189283,65,0.0
1,2,118.97091250214461,150,0.0
1,2,118.97091250214461,106,0.0
1,1,40.09946514062118,384,0.0
1,2,118.97091250214461,216,0.0
1,2,118.97091250214461,207,0.0
1,0,30.789840369832902,167,0.0
1,2,110.29846945005922,67,0.0
1,2,59.015726453200685,300,0.0
1,0,65.0586342900956,259,0.0
1,0,31.22003662172697,364,0.0
1,2,118.97091250214461,376,0.0
1,2,118.97091250214461,209,0.0
1,1,50.79979528374652,152,0.0
1,2,60.157161417607455,32,0.0
1,2,41.90565264100248,60,0.0
1,2,70.45016202644261,32,0.0
1,2,118.97091250214461,226,0.0
1,0,74.3523998723802,111,0.0
1,2,118.97091250214461,178,0.0
1,2,72.2234857227516,260,0.0
1,2,65.57093954759469,288,0.0
1,1,118.97091250214461,180,0.0
1,2,118.97091250214461,179,0.0
1,3,48.451803975659175,2,0.0
1,0,76.81521979474812,66,0.0
1,0,44.04747892579103,367,0.0
1,2,106.15488264436132,139,0.0
1,2,118.97091250214461,379,0.0
1,2,51.81095692452119,172,0.0
1,2,70.45016202644261,171,0.0
1,1,57.34699218965169,95,0.0
1,0,79.45946155414136,375,0.0
1,2,118.97091250214461,365,0.0
1,3,33.30781441036943,10,0.0
1,2,70.81399245954898,48,0.0
1,2,96.66641758324813,93,0.0
1,0,80.5139754666483,221,0.0
1,1,80.4249069274502,204,0.0
1,0,5.683537310753884,260,0.0
1,2,118.97091250214461,319,0.0
1,2,81.50303508759666,124,0.0
1,1,75.8884631921901,169,0.0
2,3,13.808515440892343,29,0.0
1,2,118.98058404425177,225,0.0
1,2,118.98058404425177,47,0.0
1,2,118.98058404425177,376,0.0
1,2,118.98058404425177,208,0.0
1,2,72.04127414084621,46,0.0
1,2,84.05629833132267,28,0.0
1,2,76.82930270890712,92,0.0
1,3,62.84512174831101,19,0.0
1,0,7.326665197372484,180,0.0
1,0,73.33298391663197,112,0.0
1,2,57.2413147486723,235,0.0
1,3,43.49676475540608,61,0.0
1,2,118.98058404425177,234,0.0
1,2,38.125291089247284,270,0.0
1,2,55.32757623390345,96,0.0
1,2,110.0772066035091,369,0.0
1,2,118.98058404425177,151,0.0
1,2,118.98058404425177,30,0.0
1,2,99.21623604697973,96,0.0
1,2,106.98403888647644,6,0.0
1,2,118.98058404425177,25,0.0
1,2,118.98058404425177,174,0.0
1,2,66.26550766647456,118,0.0
1,2,97.45679557056725,117,0.0
1,2,118.98058404425177,51,0.0
1,2,97.15413883784979,115,0.0
1,2,99.02437166589738,58,0.0
1,3,108.82911116494788,375,0.0
1,2,73.8380416886273,366,0.0
1,0,66.76879696975509,343,0.0
1,2,118.98058404425177,127,0.0
1,2,118.98058404425177,77,0.0
1,2,118.98058404425177,380,0.0
1,0,67.16205166199829,289,0.0
1,2,100.51622591178422,277,0.0
1,2,118.98058404425177,71,0.0
1,1,73.24885722841904,138,0.0
1,2,58.46604029532407,130,0.0
1,2,118.98058404425177,279,0.0
1,2,118.98058404425177,115,0.0
1,2,95.27559944248749,233,0.0
1,2,104.08051458882954,372,0.0
1,2,62.222299482989804,302,0.0
1,2,88.8158871226676,49,0.0
1,2,118.96626158475915,50,0.0
1,2,118.96626158475915,236,0.0
1,2,118.96626158475915,175,0.0
1,2,118.96626158475915,265,0.0
1,2,118.96626158475915,121,0.0
1,2,24.195514730711565,382,0.0
1,2,45.97440603166021,5,0.0
1,1,67.88346310807144,130,0.0
1,2,118.96626158475915,153,0.0
1,1,82.90041866494029,141,0.0
1,2,98.96626158475915,1,0.0
1,2,118.96626158475915,158,0.0
1,2,118.96626158475915,228,0.0
1,2,72.31409058366378,66,0.0
1,2,118.96626158475915,380,0.0
1,2,106.26890381819972,67,0.0
1,2,118.96626158475915,235,0.0
1,2,91.87152946719151,378,0.0
1,2,118.96626158475915,171,0.0
1,1,31.466130188035397,369,0.0
1,2,118.95190005715307,158,0.0
1,2,118.95190005715307,368,0.0
1,2,99.91794862372096,235,0.0
1,2,81.51380269022668,30,0.0
1,2,100.48956170422831,2,0.0
1,2,61.60480133017874,132,0.0
1,0,52.723155993506474,382,0.0
1,2,118.95190005715307,123,0.0
1,2,70.96164429259818,20,0.0
1,2,118.95190005715307,256,0.0
1,2,104.77535590515735,103,0.0
1,2,33.99821082678516,387,0.0
1,2,102.35499708183441,98,0.0
1,2,118.95190005715307,322,0.0
1,1,34.43114660441924,37,0.0
1,0,47.63684895813237,250,0.0
1,2,58.34835049712518,110,0.0
1,1,97.01330575103357,76,0.0
1,2,118.95190005715307,236,0.0
1,1,65.8353631652245,131,0.0
1,2,118.95190005715307,133,0.0
1,2,118.95190005715307,119,0.0
1,2,104.25139268949287,74,0.0
1,2,118.95190005715307,370,0.0
1,2,118.95190005715307,163,0.0
1,2,73.83739070313294,67,0.0
1,2,56.57141720153031,173,0.0
1,0,47.61111628963349,239,0.0
1,2,118.95190005715307,258,0.0
1,1,97.02415654310585,119,0.0
1,2,118.59353427607027,376,0.0
1,1,69.16701887033126,140,0.0
1,2,118.95190005715307,210,0.0
1,2,51.31625075460529,162,0.0
1,2,118.95190005715307,112,0.0
1,2,113.75226928163521,118,0.0
1,2,118.95190005715307,153,0.0
1,2,118.95190005715307,378,0.0
1,0,64.60948065461366,166,0.0
1,2,118.95190005715307,89,0.0
1,2,118.95190005715307,51,0.0
1,2,102.21724753328934,65,0.0
1,2,118.94458413242789,90,0.0
1,2,48.57436479454838,184,0.0
1,0,52.96368078560287,233,0.0
1,0,67.39154034044135,176,0.0
1,2,118.94458413242789,396,0.0
1,3,7.219009291293381,23,0.0
1,1,97.30837877562129,106,0.0
1,2,118.94458413242789,21,0.0
1,2,118.94458413242789,110,0.0
1,2,118.94458413242789,170,0.0
1,2,54.171095711764956,281,0.0
1,2,118.94458413242789,287,0.0
1,2,110.3137151844915,72,0.0
1,3,30.337697992482212,47,0.0
1,2,118.94458413242789,113,0.0
1,2,86.75597154808814,359,0.0
1,2,35.52474008660089,388,0.0
1,2,118.94458413242789,383,0.0
1,2,118.94458413242789,382,0.0
1,2,79.96247576200237,23,0.0
1,2,118.94458413242789,267,0.0
1,0,4.1894109717126025,183,0.0
1,2,118.94458413242789,162,0.0
1,2,65.27212886227468,304,0.0
1,2,98.94458413242789,1,0.0
1,2,66.60674256372624,292,0.0
1,1,81.40874097786993,17,0.0
1,2,118.94458413242789,213,0.0
1,2,118.94458413242789,375,0.0
1,0,82.51818909958558,174,0.0
1,2,118.94458413242789,62,0.0
1,2,58.934982923853845,35,0.0
1,0,81.47222583601396,175,0.0
1,2,105.14678368316076,62,0.0
1,2,118.95403673642838,160,0.0
1,2,118.95403673642838,34,0.0
1,2,118.95403673642838,131,0.0
1,1,63.36372676593567,239,0.0
1,2,77.44287287541292,209,0.0
1,2,15.351462485084374,118,0.0
1,0,66.34557707686973,177,0.0
1,2,118.95403673642838,29,0.0
1,2,118.95403673642838,75,0.0
1,2,96.42586239812671,121,0.0
1,3,118.95403673642838,270,0.0
1,2,51.25359201463529,157,0.0
1,2,65.44249246941577,67,0.0
1,0,62.50810152346994,168,0.0
1,1,62.440412528352965,397,0.0
1,2,118.95403673642838,98,0.0
1,2,118.95403673642838,379,0.0
1,1,88.86963290628049,371,0.0
1,0,75.31134202166857,226,0.0
1,2,118.95403673642838,371,0.0
1,2,118.95403673642838,92,0.0
1,1,83.8082941861601,174,0.0
1,2,50.5935486042923,236,0.0
1,2,118.95403673642838,218,0.0
1,2,118.95403673642838,371,0.0
1,2,118.95403673642838,91,0.0
1,2,82.12350100630779,282,0.0
1,2,118.95403673642838,63,0.0
1,2,54.299901737014,164,0.0
1,2,67.70524570295859,173,0.0
1,2,118.95403673642838,383,0.0
1,2,111.3446126354611,80,0.0
1,2,90.17871034858605,32,0.0
1,0,74.87542359233825,370,0.0
1,2,87.23701784842629,89,0.0
1,2,61.41868183194134,379,0.0
1,2,118.95403673642838,176,0.0
1,3,43.85109784471173,19,0.0
1,2,118.95403673642838,98,0.0
1,2,118.95403673642838,195,0.0
1,2,118.95403673642838,160,0.0
1,2,59.8776558835974,370,0.0
1,2,118.95403673642838,234,0.0
1,2,118.95403673642838,146,0.0
1,2,118.94380575000945,205,0.0
1,2,118.94380575000945,213,0.0
1,3,52.60571000908895,24,0.0
1,2,63.02260201291102,151,0.0
1,1,93.70906160727662,70,0.0
1,2,106.72630560259806,101,0.0
1,2,79.55134369646454,177,0.0
1,1,88.29444586866666,107,0.0
1,0,58.14083051054813,149,0.0
1,2,94.71049576290041,53,0.0
1,0,49.5655826123722,385,0.0
1,0,47.34099488472761,67,0.0
1,2,109.146664425921,106,0.0
1,2,118.94380575000945,47,0.0
1,2,75.71455337035313,296,0.0
1,2,73.85202335200675,289,0.0
1,2,118.94380575000945,386,0.0
1,2,118.94380575000945,98,0.0
1,0,73.8192293423477,371,0.0
1,2,52.4258798548067,318,0.0
1,2,47.811903604815804,295,0.0
1,2,38.762548759692905,79,0.0
1,2,118.94380575000945,132,0.0
1,2,118.94380575000945,136,0.0
1,0,118.94380575000945,73,0.0
1,2,118.94380575000945,284,0.0
1,2,118.94380575000945,83,0.0
1,2,59.09858891849606,37,0.0
1,2,97.80266914440938,79,0.0
1,0,77.00354285409242,261,0.0
1,2,118.94663446344238,30,0.0
1,2,118.94663446344238,36,0.0
1,3,18.477647138304988,174,0.0
1,2,118.94663446344238,321,0.0
1,2,87.21093321510399,34,0.0
1,3,12.014034988564907,20,0.0
1,2,64.13216137440995,381,0.0
1,2,118.94663446344238,192,0.0
1,2,118.94663446344238,381,0.0
1,2,107.86026322562937,64,0.0
1,2,45.26501111088464,5,0.0
1,2,118.94663446344238,399,0.0
1,2,118.94663446344238,260,0.0
1,2,60.956079952639364,144,0.0
1,2,118.94663446344238,220,0.0
1,3,18.995621178841517,17,0.0
1,2,118.94663446344238,123,0.0
1,2,105.86958590834952,173,0.0
1,2,59.7466461223373,290,0.0
1,2,107.86026322562937,97,0.0
1,2,67.28540249886332,70,0.0
1,2,100.48266855434935,54,0.0
1,2,102.09538235077436,283,0.0
1,0,64.23601729032156,179,0.0
1,2,118.94663446344238,384,0.0
1,2,118.94663446344238,48,0.0
1,2,82.6504893968872,267,0.0
1,2,82.44921246969784,282,0.0
1,2,72.87510989407936,266,0.0
1,2,118.94663446344238,197,0.0
1,1,99.12849114852304,80,0.0
1,2,118.94663446344238,386,0.0
1,2,118.94663446344238,270,0.0
1,0,84.7804534905537,49,0.0
1,2,118.94663446344238,123,0.0
1,2,67.04020664085229,118,0.0
1,0,44.29271904467069,5,0.0
1,2,105.61507914859827,239,0.0
1,2,95.25980397089357,56,0.0
1,2,118.94663446344238,167,0.0
1,0,58.74598067000714,215,0.0
1,2,95.50185407905319,264,0.0
1,2,118.94663446344238,386,0.0
1,2,115.81993044620843,12,0.0
1,2,118.93818557074133,32,0.0
1,1,107.51906546361742,147,0.0
1,2,118.93818557074133,101,0.0
1,2,118.93818557074133,384,0.0
1,1,63.89665798036067,242,0.0
1,2,111.21182667467207,74,0.0
1,2,112.88507230805348,375,0.0
1,2,74.3431730344127,29,0.0
1,2,118.93818557074133,221,0.0
1,2,111.21182667467207,79,0.0
1,0,18.90292584003724,386,0.0
1,2,51.28675349038677,284,0.0
1,2,118.93818557074133,400,0.0
1,2,83.71251592999973,283,0.0
1,2,118.93818557074133,73,0.0
1,2,118.93818557074133,187,0.0
1,2,62.40311180541282,360,0.0
1,2,35.67347126500445,375,0.0
1,2,41.35167422410846,81,0.0
1,0,68.48573513130468,346,0.0
1,2,118.93818557074133,33,0.0
1,2,118.93818557074133,387,0.0
1,3,86.44719412927064,384,0.0
1,2,19.328245487854872,121,0.0
1,1,30.810487593387016,392,0.0
1,2,62.91397133264349,183,0.0
1,1,46.955869287308126,203,0.0
1,1,73.19140349849145,21,0.0
1,0,68.30351010115417,119,0.0
1,2,82.14046916088009,40,0.0
1,2,89.59388164146033,72,0.0
1,2,65.39546483471183,382,0.0
1,2,118.93818557074133,31,0.0
1,2,112.78266252062153,273,0.0
1,2,61.687714382911615,39,0.0
1,2,50.955205641379045,388,0.0
1,0,85.96012556091117,393,0.0
1,2,85.35895100811292,110,0.0
1,2,118.95183506861719,383,0.0
1,2,116.50108074349416,84,0.0
1,2,17.79786402955757,373,0.0
1,2,95.40428100936754,32,0.0
1,1,94.52887064928541,240,0.0
1,2,77.7849857129704,361,0.0
1,2,118.95183506861719,89,0.0
1,2,118.95183506861719,86,0.0
1,2,81.95699211905614,179,0.0
1,2,118.95183506861719,74,0.0
1,2,91.04301022128962,77,0.0
1,2,118.95183506861719,186,0.0
1,2,118.95183506861719,385,0.0
1,2,118.95183506861719,110,0.0
1,3,46.442365111889856,27,0.0
1,0,81.85408457135387,75,0.0
1,2,52.46643859564935,285,0.0
1,2,73.31965291112428,230,0.0
1,3,104.2307123146627,377,0.0
1,3,27.094008118984924,69,0.0
1,2,86.96627233203876,66,0.0
1,2,54.393380206519154,283,0.0
1,2,70.55812637593837,105,0.0
1,0,79.74965975692932,73,0.0
1,2,118.95183506861719,128,0.0
1,2,118.95183506861719,117,0.0
1,2,118.95183506861719,216,0.0
1,2,75.20885237135452,374,0.0
1,2,51.580714174493934,298,0.0
1,2,118.95183506861719,211,0.0
1,2,118.95183506861719,331,0.0
1,2,67.43757019992186,347,0.0
1,2,101.9941595241848,203,0.0
1,2,65.66574212819202,34,0.0
1,2,118.95991034803801,273,0.0
1,3,44.40227545992786,28,0.0
1,2,118.95991034803801,118,0.0
1,2,94.99055935836509,227,0.0
1,2,101.33794073600808,3,0.0
1,0,27.48138201673585,349,0.0
1,2,118.95991034803801,243,0.0
1,2,68.65764025992605,348,0.0
1,2,58.435827882346594,118,0.0
1,2,118.95991034803801,376,0.0
1,2,118.95991034803801,27,0.0
1,2,79.00505577297459,362,0.0
1,2,118.95991034803801,200,0.0
1,2,52.800784234498124,299,0.0
2,1,4.818053723048132,38,0.0
1,2,118.95991034803801,107,0.0
1,2,86.90925058623169,94,0.0
1,1,102.80240056616395,126,0.0
1,2,118.95991034803801,68,0.0
1,2,84.54022432614684,42,0.0
1,2,118.50753557544884,381,0.0
1,2,107.52248605132405,41,0.0
1,2,39.58158629202963,292,0.0
1,2,118.95991034803801,129,0.0
1,2,89.32825289420775,101,0.0
1,2,118.95991034803801,103,0.0
1,2,118.95991034803801,384,0.0
1,2,86.11227109526648,285,0.0
1,2,97.42603237651035,84,0.0
1,2,118.95960049197923,245,0.0
1,2,118.95960049197923,122,0.0
1,2,75.83087834933805,185,0.0
1,2,118.95960049197923,210,0.0
1,2,118.95960049197923,266,0.0
1,2,86.7142698508521,30,0.0
1,2,118.95960049197923,59,0.0
1,2,54.0440363222782,300,0.0
1,0,43.17699006104177,7,0.0
1,2,118.95960049197923,145,0.0
1,2,89.85712998191327,386,0.0
1,2,64.65295683568603,294,0.0
1,2,90.75616594281813,5,0.0
1,2,112.76657393897808,101,0.0
1,2,112.76657393897808,68,0.0
1,2,118.95960049197923,182,0.0
1,1,61.19819195560128,311,0.0
1,2,30.861747427939445,263,0.0
1,1,116.91951084001724,214,0.0
1,2,118.95960049197923,224,0.0
1,0,52.89699645336626,154,0.0
1,2,118.95960049197923,390,0.0
1,2,63.1933535279055,73,0.0
1,2,118.95960049197923,213,0.0
1,2,118.95960049197923,16,0.0
1,1,52.3618806380064,163,0.0
1,2,118.95960049197923,237,0.0
1,0,55.049498029237014,240,0.0
1,2,111.09300294245433,10,0.0
1,2,87.36164631434185,53,0.0
1,2,118.95960049197923,388,0.0
1,1,16.427441433134682,124,0.0
1,2,118.95960049197923,142,0.0
1,2,118.95960049197923,86,0.0
1,2,57.53579703603664,76,0.0
1,2,108.02149611083819,8,0.0
1,2,118.95960049197923,218,0.0
1,2,57.7279258953318,47,0.0
1,2,108.76573813910413,42,0.0
1,0,83.8796364009284,395,0.0
1,2,70.19771871075007,386,0.0
1,2,118.9662561844673,137,0.0
1,2,118.9662561844673,390,0.0
1,2,114.11768494305184,107,0.0
1,2,69.9566142161625,25,0.0
1,2,118.9662561844673,326,0.0
1,0,52.384783973630604,391,0.0
1,2,50.59320234989976,140,0.0
1,2,118.9662561844673,169,0.0
1,2,118.9662561844673,120,0.0
1,2,118.9662561844673,383,0.0
1,3,42.28001211019357,6,0.0
1,2,63.8668262197834,158,0.0
1,2,70.19771871075007,126,0.0
1,2,60.83832659311807,120,0.0
1,2,118.9662561844673,197,0.0
1,2,118.9662561844673,89,0.0
1,2,118.9662561844673,36,0.0
1,2,102.10187510335419,59,0.0
1,2,78.5161322642266,266,0.0
1,2,102.54965799524325,151,0.0
1,2,112.25224956544574,11,0.0
1,2,118.9662561844673,244,0.0
1,2,118.9662561844673,399,0.0
1,2,118.9662561844673,246,0.0
1,2,118.9662561844673,391,0.0
1,2,32.020994050930845,264,0.0
1,2,118.9662561844673,146,0.0
1,3,116.92585667644653,346,0.0
1,2,118.9662561844673,85,0.0
1,2,118.97444362023879,400,0.0
1,2,118.97444362023879,113,0.0
1,2,118.97444362023879,54,0.0
1,2,74.39313322128204,181,0.0
1,2,53.52219703599101,74,0.0
1,3,114.90030029668532,347,0.0
1,2,118.97444362023879,132,0.0
1,2,77.22062702810616,182,0.0
1,0,47.43737195846205,3,0.0
1,2,60.54159583458194,244,0.0
1,0,81.438807321113,61,0.0
1,2,118.97444362023879,61,0.0
1,2,118.97444362023879,113,0.0
1,2,84.5540045100706,183,0.0
1,2,113.2245980854028,127,0.0
1,2,62.32704377113569,75,0.0
1,2,95.06230552376196,115,0.0
1,2,60.05618286980409,49,0.0
1,2,118.97444362023879,392,0.0
1,0,52.045744450769234,325,0.0
1,2,66.98121381015834,296,0.0
1,2,67.65897861043078,44,0.0
1,2,118.97444362023879,229,0.0
1,2,51.46395833141973,180,0.0
1,2,71.28004870982352,120,0.0
1,0,57.418949925615806,103,0.0
1,0,118.97444362023879,268,0.0
1,0,65.04838897102034,183,0.0
1,2,118.97444362023879,61,0.0
1,2,118.97444362023879,388,0.0
1,2,118.97444362023879,377,0.0
1,2,118.97444362023879,63,0.0
1,1,97.1145298808743,207,0.0
1,2,118.97444362023879,38,0.0
1,2,118.97444362023879,145,0.0
1,2,116.05382174355888,193,0.0
1,3,4.764266272646731,26,0.0
1,0,36.45752262435494,393,0.0
1,0,63.115555814494684,124,0.0
1,2,118.97444362023879,179,0.0
1,2,118.96785585139405,145,0.0
1,2,118.96785585139405,380,0.0
1,2,118.96785585139405,39,0.0
1,2,118.96785585139405,389,0.0
1,2,118.96785585139405,378,0.0
1,2,72.70391217309715,393,0.0
1,2,83.19635103827777,369,0.0
1,1,78.54560723791026,183,0.0
1,2,118.96785585139405,189,0.0
1,2,71.66513208654055,45,0.0
1,3,46.40522780985611,4,0.0
1,0,39.22231158182641,8,0.0
1,2,61.30451395723508,194,0.0
2,3,7.7009030040068795,40,0.0
1,3,6.195734273780867,181,0.0
1,3,105.21145364801582,387,0.0
1,2,74.2270956940052,390,0.0
1,2,44.54762165366103,209,0.0
1,2,118.96785585139405,106,0.0
1,2,118.96785585139405,63,0.0
1,1,60.46553424179047,189,0.0
1,2,35.42537847574899,394,0.0
1,2,118.96785585139405,182,0.0
1,2,9.900262077838295,57,0.0
1,2,71.7823014602527,39,0.0
1,2,118.96785585139405,170,0.0
1,2,118.96785585139405,140,0.0
1,2,47.644562749915686,213,0.0
1,2,118.96785585139405,89,0.0
1,2,118.96785585139405,125,0.0
1,1,62.757121847489096,109,0.0
1,2,118.96785585139405,79,0.0
1,2,118.96785585139405,84,0.0
1,2,85.59992327209191,304,0.0
1,2,114.42913380597464,180,0.0
1,2,55.292781728376816,303,0.0
1,2,110.5495806638825,115,0.0
1,2,62.94313967542157,18,0.0
1,1,118.9626591675758,149,0.0
1,0,72.38576027536226,353,0.0
2,3,3.925807477255015,43,0.0
1,1,91.59262553439318,79,0.0
1,0,56.0359323475849,76,0.0
1,2,118.9626591675758,20,0.0
1,2,118.9626591675758,44,0.0
1,1,97.57604083535583,117,0.0
1,2,118.9626591675758,241,0.0
1,0,65.05348886130197,257,0.0
1,2,51.80405540314248,139,0.0
1,3,114.05691124986913,349,0.0
1,3,2.694781291616586,28,0.0
1,2,118.9626591675758,231,0.0
1,2,116.93051501896984,394,0.0
1,2,50.739081906795086,9,0.0
1,2,78.2841994273742,381,0.0
1,2,118.9626591675758,228,0.0
1,2,118.9626591675758,201,0.0
1,2,118.9626591675758,108,0.0
1,2,118.9626591675758,166,0.0
1,2,118.9626591675758,247,0.0
1,2,70.88811134452584,367,0.0
1,2,118.9626591675758,175,0.0
1,2,118.56851268755932,218,0.0
1,2,118.9626591675758,113,0.0
1,2,80.33246809115795,47,0.0
1,2,59.7717530294998,291,0.0
1,0,55.91676359337323,187,0.0
1,2,44.32869018933414,251,0.0
1,2,72.63512410951394,73,0.0
1,2,118.97664604141073,174,0.0
1,2,50.99680017514774,89,0.0
1,2,118.97664604141073,33,0.0
1,0,52.96418181506874,140,0.0
1,2,118.97664604141073,132,0.0
1,2,93.79334229374538,132,0.0
1,2,70.65507553367847,299,0.0
1,2,118.97664604141073,194,0.0
1,2,65.04059078575114,15,0.0
1,2,75.05279368681319,395,0.0
1,0,37.02485092612843,12,0.0
1,2,93.35764188103902,291,0.0
1,2,118.97664604141073,218,0.0
1,2,63.461715009209264,333,0.0
1,1,39.06025641466258,298,0.0
1,2,118.97664604141073,127,0.0
1,2,61.814310184543125,109,0.0
1,2,103.53062316745145,293,0.0
1,2,43.07979416759437,83,0.0
1,2,47.43826906205811,14,0.0
1,2,118.97664604141073,39,0.0
1,2,118.97664604141073,196,0.0
1,2,118.97664604141073,394,0.0
1,2,118.97664604141073,240,0.0
1,2,118.97664604141073,334,0.0
1,2,118.97664604141073,45,0.0
1,2,118.97664604141073,223,0.0
1,2,66.83323528154206,358,0.0
1,2,49.99344426363173,215,0.0
1,3,13.426196540921145,60,0.0
1,2,118.98455408319158,177,0.0
1,1,81.97935552619332,156,0.0
1,2,55.72122849164939,274,0.0
1,2,71.09734702515077,189,0.0
1,2,43.383963476802485,230,0.0
1,2,59.635028574565425,40,0.0
1,2,118.98455408319158,126,0.0
1,2,118.98455408319158,172,0.0
1,2,66.21764373511793,16,0.0
1,2,118.98455408319158,117,0.0
1,2,118.98455408319158,383,0.0
2,1,17.410952956401786,50,0.0
1,2,105.04677480451105,40,0.0
1,2,100.03050144471368,389,0.0
1,2,118.98455408319158,395,0.0
1,0,37.57585962095274,384,0.0
1,2,79.24404789416897,185,0.0
1,2,51.948735898260324,141,0.0
1,2,118.98455408319158,103,0.0
1,2,109.7603644711474,10,0.0
1,1,77.52557265028597,30,0.0
1,2,118.98455408319158,22,0.0
1,2,79.37088485957128,80,0.0
1,2,99.29641557581195,44,0.0
1,3,40.329087102034215,7,0.0
1,2,72.53945926613979,355,0.0
1,2,42.37893695369156,5,0.0
1,2,65.28031903671464,20,0.0
1,2,118.98455408319158,216,0.0
1,2,118.98455408319158,391,0.0
1,2,118.98455408319158,230,0.0
1,2,118.98455408319158,234,0.0
1,2,118.98455408319158,247,0.0
1,0,38.95131293883184,397,0.0
1,2,118.98455408319158,41,0.0
1,2,118.11635815835332,151,0.0
1,2,57.35033320581737,225,0.0
1,1,80.62137878866727,383,0.0
1,2,118.98455408319158,249,0.0
1,2,118.98455408319158,225,0.0
1,2,118.98212363658891,104,0.0
1,2,32.23551174942566,232,0.0
1,2,118.98212363658891,247,0.0
1,2,58.47440067818471,337,0.0
1,2,118.98212363658891,75,0.0
1,2,118.98212363658891,193,0.0
1,2,118.98212363658891,394,0.0
1,2,118.98212363658891,169,0.0
1,2,77.47817350126748,239,0.0
1,2,77.31372656605903,132,0.0
1,2,118.98212363658891,129,0.0
1,2,118.98212363658891,159,0.0
1,2,78.31709551138432,85,0.0
1,2,52.371517170557496,193,0.0
1,2,66.30327068302061,260,0.0
1,2,87.65685963860903,35,0.0
1,2,71.60010253009621,85,0.0
1,2,118.98212363658891,175,0.0
1,2,118.98212363658891,399,0.0
1,2,118.98212363658891,138,0.0
1,2,108.00023501106035,352,0.0
1,2,66.99241186749776,360,0.0
1,2,118.98212363658891,149,0.0
1,2,118.98212363658891,248,0.0
1,1,70.78052078587841,155,0.0
1,0,98.98212363658891,1,0.0
1,2,79.48901600838379,249,0.0
1,2,118.98212363658891,143,0.0
1,2,118.98212363658891,17,0.0
1,2,63.07709495553741,273,0.0
1,2,118.98212363658891,385,0.0
1,3,86.31538605586155,12,0.0
1,3,49.696368914991474,5,0.0
1,3,2.6196912430844224,28,0.0
1,2,118.98212363658891,95,0.0
1,2,73.60597611425884,49,0.0
1,2,118.98212363658891,148,0.0
1,2,118.98212363658891,126,0.0
1,2,104.50906592444552,235,0.0
1,2,118.97222643929682,197,0.0
1,2,97.28085138390466,172,0.0
1,2,104.52393309549682,158,0.0
1,2,79.25552253336879,86,0.0
1,2,46.291356969886756,86,0.0
1,2,89.49159103584387,121,0.0
1,2,118.97222643929682,127,0.0
1,0,48.60478467590097,171,0.0
1,2,118.97222643929682,67,0.0
1,2,118.97222643929682,117,0.0
1,2,118.97222643929682,90,0.0
1,1,115.86644673608657,87,0.0
1,2,86.9951021077129,278,0.0
1,2,118.97222643929682,337,0.0
1,2,118.97222643929682,153,0.0
1,2,118.97222643929682,95,0.0
1,1,82.7463655161432,9,0.0
1,2,66.74947853632148,84,0.0
1,2,46.766699933827496,283,0.0
1,2,102.06501129763926,391,0.0
1,0,33.17393877141012,233,0.0
1,2,76.44612330885934,32,0.0
1,2,53.32222117499137,92,0.0
1,2,40.87708430383785,53,0.0
1,2,44.08114698132673,279,0.0
1,2,118.98521378400348,283,0.0
1,1,78.19781682431245,395,0.0
1,2,58.47132700365188,97,0.0
1,2,118.98521378400348,233,0.0
1,2,41.892706400821375,54,0.0
1,0,52.046233440957415,14,0.0
1,2,118.98521378400348,96,0.0
1,2,98.2964734808882,173,0.0
1,2,89.77241745126972,375,0.0
1,2,118.98521378400348,200,0.0
1,2,118.98521378400348,253,0.0
1,2,118.98521378400348,382,0.0
1,2,96.01278001119528,52,0.0
1,3,34.26865096192342,10,0.0
1,2,118.98521378400348,49,0.0
1,2,118.98521378400348,37,0.0
1,2,66.06149251600336,380,0.0
1,3,24.13385476007454,38,0.0
1,2,32.15915255541359,234,0.0
1,2,55.243154392603834,81,0.0
1,2,118.98521378400348,186,0.0
1,2,118.98521378400348,140,0.0
1,1,77.52714323124412,386,0.0
1,2,45.09676907831026,280,0.0
1,2,118.98521378400348,139,0.0
1,2,118.98521378400348,197,0.0
1,2,118.98521378400348,387,0.0
1,2,113.91629071372006,334,0.0
1,2,118.98521378400348,178,0.0
1,1,109.85826739845278,136,0.0
1,2,118.98181571128885,114,0.0
1,2,113.75241750400959,14,0.0
1,2,109.03882783737323,44,0.0
1,2,118.98181571128885,177,0.0
1,1,24.94749944757808,387,0.0
1,2,118.98181571128885,26,0.0
1,2,118.98181571128885,18,0.0
1,2,86.96490610150575,42,0.0
1,2,56.1850754755569,82,0.0
1,2,118.98181571128885,301,0.0
1,2,118.98181571128885,189,0.0
1,2,118.98181571128885,107,0.0
1,2,89.06240818256605,373,0.0
1,2,118.98181571128885,400,0.0
1,2,118.98181571128885,127,0.0
1,2,118.98181571128885,198,0.0
1,2,118.98181571128885,176,0.0
1,1,44.650660776955164,19,0.0
